当前价-0,成交总量-1,成交总额-2,持仓量-3,昨结算-4,成交笔数-5,市盈率1-6,开盘价-8,最高价-9,时间戳-G,最低价-a,今结算-b,前收盘-c,多档委买价-d,多档委买量-e,多档委卖价-f,多档委卖量-g
8.71,658667,576249457,0,0,0,6.7,8.85,8.9, 2018-07-16 14:49:42,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 535, 18112, 11927, 7497, 4410"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 7121, 2595, 3029, 2717, 2770"
8.71,659208,576721364,0,0,0,6.7,8.85,8.9, 2018-07-16 14:49:45,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18141, 11937, 7497, 4410, 3945"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 10, 7141, 2643, 3023, 2717"
8.71,659219,576730249,0,0,0,6.7,8.85,8.9, 2018-07-16 14:49:48,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 47, 18145, 11937, 7497, 4410"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 5958, 2643, 3023, 2717, 2770"
8.71,659221,576731991,0,0,0,6.7,8.85,8.9, 2018-07-16 14:49:51,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 120, 18143, 11950, 7612, 4410"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 7575, 2643, 3023, 2717, 2776"
8.71,659363,576855693,0,0,0,6.7,8.85,8.9, 2018-07-16 14:49:54,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 31, 18202, 11945, 7612, 4410"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 7560, 2536, 3023, 2717, 2776"
8.71,659375,576866150,0,0,0,6.7,8.85,8.9, 2018-07-16 14:49:57,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 164, 18202, 11945, 7612, 4414"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 7555, 2536, 2563, 2717, 2776"
8.71,659384,576873989,0,0,0,6.7,8.85,8.9, 2018-07-16 14:50:00,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 160, 18222, 11945, 7612, 4414"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 7555, 2536, 2563, 2717, 2776"
8.71,659832,577264197,0,0,0,6.7,8.85,8.9, 2018-07-16 14:50:03,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 48, 18223, 11945, 7612, 4414"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 7604, 2536, 3023, 2717, 2776"
8.71,659891,577316282,0,0,0,6.7,8.85,8.9, 2018-07-16 14:50:06,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18217, 11945, 7612, 4414, 3945"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 133, 7604, 2536, 2963, 2717"
8.7,661480,578698751,0,0,0,6.69,8.85,8.9, 2018-07-16 14:50:09,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16543, 11945, 7612, 4414, 3945"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 8, 5947, 2536, 2963, 2717"
8.71,661599,578802319,0,0,0,6.7,8.85,8.9, 2018-07-16 14:50:12,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16502, 11939, 7612, 4414, 3945"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2830, 5951, 2536, 2963, 2717"
8.71,661654,578850222,0,0,0,6.7,8.85,8.9, 2018-07-16 14:50:15,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16539, 11909, 7612, 4414, 3945"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2814, 5948, 2536, 2963, 2717"
8.7,661667,578861544,0,0,0,6.69,8.85,8.9, 2018-07-16 14:50:18,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16574, 11909, 7612, 4414, 3995"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2855, 5948, 2536, 2963, 2717"
8.71,662191,579317948,0,0,0,6.7,8.85,8.9, 2018-07-16 14:50:21,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16586, 11884, 7612, 4414, 3995"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2347, 5948, 2536, 2963, 2717"
8.71,662418,579515663,0,0,0,6.7,8.85,8.9, 2018-07-16 14:50:24,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16600, 11884, 7612, 4414, 3995"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2148, 5948, 2536, 2963, 2717"
8.71,662422,579519147,0,0,0,6.7,8.85,8.9, 2018-07-16 14:50:27,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16669, 11918, 7612, 4414, 3995"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2510, 5946, 2536, 2963, 2717"
8.7,662423,579520017,0,0,0,6.69,8.85,8.9, 2018-07-16 14:50:30,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16732, 11922, 7632, 4414, 3995"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2538, 5941, 2536, 2963, 2717"
8.7,662448,579541777,0,0,0,6.69,8.85,8.9, 2018-07-16 14:50:33,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16740, 11922, 7632, 4403, 3995"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2529, 5941, 2536, 2963, 2717"
8.71,662474,579564401,0,0,0,6.7,8.85,8.9, 2018-07-16 14:50:36,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16699, 11920, 7636, 4403, 3995"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2525, 5941, 2536, 2963, 2717"
8.7,662589,579664559,0,0,0,6.69,8.85,8.9, 2018-07-16 14:50:39,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16710, 11920, 7598, 4403, 3995"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2417, 5941, 2536, 2963, 2717"
8.71,662621,579692418,0,0,0,6.7,8.85,8.9, 2018-07-16 14:50:42,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16815, 11930, 7606, 4403, 3995"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2538, 5941, 2536, 2963, 2717"
8.71,663501,580458068,0,0,0,6.7,8.85,8.9, 2018-07-16 14:50:45,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16508, 11930, 7609, 4403, 3999"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2609, 5941, 2536, 2963, 2717"
8.7,663550,580500746,0,0,0,6.69,8.85,8.9, 2018-07-16 14:50:48,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16582, 11930, 7609, 4403, 3989"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2640, 5944, 2160, 2963, 2717"
8.71,663623,580564327,0,0,0,6.7,8.85,8.9, 2018-07-16 14:50:51,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16687, 12030, 7609, 4403, 3989"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2629, 5944, 2160, 2963, 2717"
8.7,664012,580902850,0,0,0,6.69,8.85,8.9, 2018-07-16 14:50:54,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16430, 12099, 7634, 4403, 3989"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2536, 4864, 2160, 2963, 2717"
8.71,664031,580919399,0,0,0,6.7,8.85,8.9, 2018-07-16 14:50:57,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16460, 12099, 7634, 4403, 3989"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2527, 4876, 2070, 2963, 2717"
8.7,664032,580920269,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:00,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16591, 12099, 7634, 4403, 3989"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2527, 4876, 2070, 2963, 2717"
8.7,664038,580925490,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:03,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16686, 12099, 7634, 4403, 3989"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2561, 4876, 2070, 2963, 2717"
8.71,664065,580949005,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:06,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17039, 12079, 7644, 4403, 3980"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2536, 4878, 2070, 2963, 2717"
8.7,664143,581016942,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:09,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17141, 12090, 7644, 4403, 3980"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2460, 4889, 2070, 2963, 2717"
8.7,664153,581025647,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:12,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17206, 12090, 7705, 4403, 3980"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2455, 4886, 2045, 2963, 2717"
8.71,664386,581228588,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:15,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17285, 12505, 7706, 4403, 3980"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2295, 4886, 2045, 2963, 2717"
8.71,664457,581290392,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:18,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17293, 12931, 7706, 4403, 3980"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3105, 4886, 2045, 2963, 2717"
8.7,664566,581385329,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:21,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17838, 13908, 7706, 4403, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2998, 4886, 2045, 2963, 2717"
8.7,664668,581474169,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:24,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18054, 14115, 7706, 4403, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2898, 4976, 2045, 2963, 2717"
8.71,664779,581570750,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:27,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18122, 15126, 7601, 4403, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3288, 4976, 2045, 2963, 2717"
8.71,664822,581608171,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:30,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18214, 15606, 7491, 4403, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3316, 4976, 2045, 2963, 2694"
8.71,664842,581625588,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:33,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18296, 15685, 7502, 4403, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3299, 4895, 2045, 2963, 2694"
8.71,665106,581855421,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:36,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18306, 15696, 7499, 4402, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3146, 4895, 2045, 2963, 2694"
8.71,665143,581887643,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:39,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18429, 15696, 7499, 4402, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3114, 4895, 2045, 2963, 2694"
8.7,665191,581929446,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:42,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18291, 15699, 7499, 4402, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3071, 4918, 2505, 2963, 2694"
8.7,665193,581931186,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:45,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18340, 15710, 7499, 4402, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3132, 4918, 2045, 2925, 2703"
8.7,666123,582739764,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:48,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17435, 15640, 7499, 4402, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3132, 4918, 2045, 2925, 2703"
8.71,667220,583695249,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:51,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17470, 14062, 7499, 4402, 3905"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2037, 4918, 2045, 2925, 2703"
8.71,667252,583723119,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:54,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17491, 13906, 7499, 4402, 3905"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2007, 4918, 2045, 2925, 2703"
8.71,667467,583910384,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:57,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17523, 13906, 7499, 4402, 3905"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1792, 4918, 2045, 2925, 2703"
8.7,667568,583998254,0,0,0,6.69,8.85,8.9, 2018-07-16 14:52:00,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17470, 14456, 7499, 4402, 3906"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1793, 4918, 2045, 2925, 2703"
8.71,667650,584069673,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:03,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17469, 14456, 7499, 4400, 3906"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1717, 4918, 2016, 2925, 2703"
8.71,667686,584101027,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:06,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17549, 14456, 7499, 4400, 3906"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1692, 4918, 2016, 2925, 2703"
8.7,667694,584107992,0,0,0,6.69,8.85,8.9, 2018-07-16 14:52:09,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17728, 13901, 7499, 4398, 3906"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1688, 4918, 2016, 2925, 2703"
8.71,668060,584426776,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:12,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17830, 13951, 7499, 4368, 3906"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1324, 4918, 2016, 2925, 2703"
8.71,668179,584530423,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:15,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17821, 13953, 7499, 4368, 3906"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1212, 4918, 2016, 2925, 2703"
8.71,668226,584571360,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:18,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17866, 13973, 7499, 4389, 3906"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1165, 4918, 2016, 2925, 2703"
8.7,668360,584688068,0,0,0,6.69,8.85,8.9, 2018-07-16 14:52:21,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17799, 13987, 7504, 4389, 3905"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1037, 4918, 2016, 2925, 2703"
8.7,668364,584691550,0,0,0,6.69,8.85,8.9, 2018-07-16 14:52:24,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18006, 13997, 7534, 4389, 3905"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1590, 4907, 2016, 2925, 2703"
8.71,668702,584985913,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:27,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17982, 13972, 7530, 4388, 3906"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1287, 4907, 2016, 2925, 2723"
8.71,669711,585863750,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:30,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17004, 13977, 7526, 4388, 3900"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1291, 4907, 2016, 2925, 2723"
8.7,669931,586055367,0,0,0,6.69,8.85,8.9, 2018-07-16 14:52:33,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17046, 14028, 7506, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1074, 4907, 2016, 2925, 2723"
8.71,670008,586122432,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:36,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16584, 14028, 7512, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1254, 4907, 2046, 2925, 2723"
8.71,670024,586136367,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:39,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16605, 14014, 7512, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1240, 4907, 2046, 2925, 2723"
8.71,670071,586177304,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:42,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16633, 14014, 7520, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1213, 5057, 2046, 2925, 2723"
8.7,670082,586186881,0,0,0,6.69,8.85,8.9, 2018-07-16 14:52:45,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16769, 14050, 7520, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1212, 5057, 2046, 2925, 2723"
8.71,670142,586239140,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:48,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16792, 14050, 7520, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1162, 5057, 2046, 2905, 2623"
8.71,670388,586453398,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:51,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16782, 14106, 7520, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 992, 5057, 2046, 2905, 2623"
8.71,670650,586681598,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:54,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16858, 14121, 7520, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 872, 5055, 2046, 2905, 2623"
